"","X1","ID","Ref","Pred","Max","size","xlab","ylab"
"25638",26637,34975,0,0,2.5,1089,151,25
"25639",26638,34976,0,0,2.5,1122,151,26
"25640",26639,34977,0,0,2,1089,151,27
"25641",26640,34978,0,0,2,1089,151,28
"25642",26641,34979,0,0,3,1122,151,29
"25643",26642,34980,0,0,3,1089,151,30
"25644",26643,34981,0.0348943985307622,0.00826446280991736,3,1089,151,31
"25645",26644,34982,0.303921568627451,0.0819964349376114,3,1122,151,32
"25646",26645,34983,0.882460973370064,0.272727272727273,3,1089,151,33
"25647",26646,34984,0.630853994490358,0.192837465564738,3,1089,151,34
"25648",26647,34985,0.0909090909090909,0.00445632798573975,3,1122,151,35
"25649",26648,34986,0,0,3,1089,151,36
"25650",26649,34987,0,0,3.5,1089,151,37
"25651",26650,34988,0,0,3.5,1122,151,38
"25652",26651,34989,0,0,3.5,1089,151,39
"25653",26652,34990,0,0,3,1089,151,40
"25654",26653,34991,0,0,2,1122,151,41
"25655",26654,34992,0,0,2.5,1089,151,42
"25656",26655,34993,0,0,2.5,1089,151,43
"25657",26656,34994,0,0,2,1122,151,44
"25658",26657,34995,0,0,2,1089,151,45
"25659",26658,34996,0,0,2,1089,151,46
"25660",26659,34997,0,0,2,1122,151,47
"25661",26660,34998,0,0,2,1089,151,48
"25662",26661,34999,0,0,2.5,1089,151,49
"25663",26662,35000,0.0071301247771836,0,3,1122,151,50
"25664",26663,35001,0.00183654729109275,0,3.5,1089,151,51
"25665",26664,35002,0,0,3.5,1089,151,52
"25666",26665,35003,0,0,3.5,1122,151,53
"25667",26666,35004,0,0,3.5,1089,151,54
"25668",26667,35005,0.0835629017447199,0.0404040404040404,3,1089,151,55
"25669",26668,35006,0.0142602495543672,0.00623885918003565,3.5,1122,151,56
"25670",26669,35007,0.00183654729109275,0,3.5,1089,151,57
"25671",26670,35008,0,0,3.5,1089,151,58
"25672",26671,35009,0.0017825311942959,0.0017825311942959,3.5,1122,151,59
"25673",26672,35010,0,0,3.5,1089,151,60
"25674",26673,35011,0,0,3.5,1089,151,61
"25675",26674,35012,0,0,3.5,1122,151,62
"25676",26675,35013,0,0,3.5,1089,151,63
"25677",26676,35014,0,0,3.5,1089,151,64
"25678",26677,35015,0,0,3.5,1122,151,65
"25679",26678,35016,0,0,3.5,1089,151,66
"25680",26679,35017,0,0,3.5,1089,151,67
"25681",26680,35018,0,0,3.5,1122,151,68
"25682",26681,35019,0.00642791551882461,0,3.5,1089,151,69
"25683",26682,35020,0.452708907254362,0.351698806244261,3,1089,151,70
"25684",26683,35021,0.0436720142602496,0.0383244206773619,3.5,1122,151,71
"25685",26684,35022,0,0,3.5,1089,151,72
"25686",26685,35023,0,0,3.5,1089,151,73
"25687",26686,35024,0,0,3.5,1122,151,74
"25688",26687,35025,0,0,3.5,1089,151,75
"25689",26688,35026,0,0,3.5,1089,151,76
"25690",26689,35027,0,0,3.5,1122,151,77
"25691",26690,35028,0,0,3.5,1089,151,78
"25692",26691,35029,0,0,3.5,1089,151,79
"25693",26692,35030,0,0,3.5,1122,151,80
"25694",26693,35031,0.0165289256198347,0.00918273645546373,3.5,1089,151,81
"25695",26694,35032,0,0,3.5,1089,151,82
"25696",26695,35033,0.00089126559714795,0.0017825311942959,3.5,1122,151,83
"25697",26696,35034,0.00550964187327824,0.00275482093663912,3.5,1089,151,84
"25698",26697,35035,0,0,3.5,1089,151,85
"25699",26698,35036,0,0,3.5,1122,151,86
"25700",26699,35037,0,0,3.5,1089,151,87
"25701",26700,35038,0,0,3.5,1089,151,88
"25702",26701,35039,0,0,3.5,1122,151,89
"25703",26702,35040,0,0,3.5,1089,151,90
"25704",26703,35041,0,0,3.5,1089,151,91
"25705",26704,35042,0,0,3.5,1122,151,92
"25706",26705,35043,0.000918273645546373,0,3.5,1089,151,93
"25707",26706,35044,0,0,3.5,1089,151,94
"25708",26707,35045,0,0,3.5,1122,151,95
"25709",26708,35046,0,0,3.5,1089,151,96
"25710",26709,35047,0,0,3.5,1089,151,97
"25711",26710,35048,0,0,3.5,1122,151,98
"25712",26711,35049,0,0,3.5,1089,151,99
"25713",26712,35050,0,0,3.5,1089,151,100
"25714",26713,35051,0,0,3.5,1122,151,101
"25715",26714,35052,0,0,3.5,1089,151,102
"25716",26715,35053,0.00367309458218549,0.00183654729109275,3.5,1089,151,103
"25717",26716,35054,0,0,3.5,1122,151,104
"25718",26717,35055,0,0.000918273645546373,3.5,1089,151,105
"25719",26718,35056,0,0,3.5,1089,151,106
"25720",26719,35057,0,0,3.5,1122,151,107
"25721",26720,35058,0,0,3.5,1089,151,108
"25722",26721,35059,0,0,3.5,1089,151,109
"25723",26722,35060,0,0,3.5,1122,151,110
"25724",26723,35061,0,0,3.5,1089,151,111
"25725",26724,35062,0,0,3.5,1089,151,112
"25726",26725,35063,0,0,3.5,1122,151,113
"25727",26726,35064,0,0,3.5,1089,151,114
"25728",26727,35065,0.00275482093663912,0,3.5,1089,151,115
"25729",26728,35066,0,0,3.5,1122,151,116
"25730",26729,35067,0,0,3.5,1089,151,117
"25731",26730,35068,0,0,3.5,1089,151,118
"25732",26731,35069,0,0,3.5,1122,151,119
"25733",26732,35070,0,0,3.5,1089,151,120
"25734",26733,35071,0,0,3.5,1089,151,121
"25735",26734,35072,0,0,3.5,1122,151,122
"25736",26735,35073,0,0,3.5,1089,151,123
"25737",26736,35074,0,0,3.5,1089,151,124
"25738",26737,35075,0,0,3.5,1122,151,125
"25739",26738,35076,0,0,3.5,1089,151,126
"25740",26739,35077,0,0,3.5,1089,151,127
"25741",26740,35078,0,0,3.5,1122,151,128
"25742",26741,35079,0,0,3.5,1089,151,129
"25743",26742,35080,0,0,3.5,1089,151,130
"25744",26743,35081,0,0,3.5,1122,151,131
"25745",26744,35082,0,0,3.5,1089,151,132
"25746",26745,35083,0,0,3.5,1089,151,133
"25747",26746,35084,0.229055258467023,0.259358288770053,3.5,1122,151,134
"25748",26747,35085,0.579430670339761,0.540863177226814,1,1089,151,135
"25749",26748,35086,0.224977043158861,0.17722681359045,3.5,1089,151,136
"25750",26749,35087,0.0089126559714795,0,3.5,1122,151,137
"25751",26750,35088,0.000918273645546373,0.000918273645546373,3.5,1089,151,138
"25752",26751,35089,0,0,3.5,1089,151,139
"25753",26752,35090,0.0017825311942959,0.00089126559714795,3.5,1122,151,140
"25754",26753,35091,0,0,3.5,1089,151,141
"25755",26754,35092,0,0,3.5,1089,151,142
"25756",26755,35093,0,0,3.5,1122,151,143
"25757",26756,35094,0,0,3.5,1089,151,144
"25758",26757,35095,0,0.000918273645546373,3.5,1089,151,145
"25759",26758,35096,0,0.00089126559714795,3.5,1122,151,146
"25760",26759,35097,0,0,3.5,1089,151,147
"25761",26760,35098,0,0,3.5,1089,151,148
"25762",26761,35099,0,0,3.5,1122,151,149
"25763",26762,35100,0,0,3.5,1089,151,150
"25764",26763,35101,0,0,3.5,1089,151,151
"25765",26764,35102,0.00267379679144385,0.00089126559714795,3.5,1122,151,152
"25766",26765,35103,0,0,3.5,1089,151,153
"25767",26766,35104,0,0,3.5,1089,151,154
"25768",26767,35105,0,0,3.5,1122,151,155
"25769",26768,35106,0,0,3.5,1089,151,156
"25770",26769,35107,0,0,3.5,1089,151,157
"25771",26770,35108,0,0,3.5,1122,151,158
"25772",26771,35109,0,0,3.5,1089,151,159
"25773",26772,35110,0,0,3.5,1089,151,160
"25774",26773,35111,0,0,3.5,1122,151,161
"25775",26774,35112,0,0,3.5,1089,151,162
"25776",26775,35113,0,0,3.5,1089,151,163
"25777",26776,35114,0,0,3.5,1122,151,164
"25778",26777,35115,0,0,3.5,1089,151,165
"25779",26778,35116,0,0,3.5,1089,151,166
"25780",26779,35117,0,0,3.5,1122,151,167
"25781",26780,35118,0,0,3.5,1089,151,168
"25782",26781,35119,0,0.0174471992653811,3.5,1089,151,169
"25783",26782,35120,0,0.00267379679144385,3.5,1122,151,170
"25784",26783,35121,0,0,3.5,1089,151,171
"25785",26784,35122,0,0,3.5,1089,151,172
"25786",26785,35123,0,0,3.5,1122,151,173
"25787",26786,35124,0,0,3.5,1089,151,174
"25788",26787,35125,0,0,3.5,1089,151,175
"25789",26788,35126,0,0,3,1122,151,176
"25790",26789,35127,0,0,3.5,1089,151,177
"25791",26790,35128,0,0,3,1089,151,178
"25792",26791,35129,0,0,3.5,1122,151,179
"25793",26792,35130,0,0,3.5,1089,151,180
"25794",26793,35131,0.00183654729109275,0.00275482093663912,3.5,1089,151,181
"25795",26794,35132,0,0,3.5,1122,151,182
"25796",26795,35133,0,0,3,1089,151,183
"25797",26796,35134,0,0,3.5,1089,151,184
"25798",26797,35135,0.0017825311942959,0.0017825311942959,3.5,1122,151,185
"25799",26798,35136,0,0,3,1089,151,186
"25800",26799,35137,0,0,3,1089,151,187
"25801",26800,35138,0,0,3,1122,151,188
"25802",26801,35139,0,0,3,1089,151,189
"25803",26802,35140,0,0,3,1089,151,190
"25804",26803,35141,0.0311942959001783,0.00980392156862745,3,1122,151,191
"25805",26804,35142,0.00459136822773186,0.000918273645546373,3,1089,151,192
"25806",26805,35143,0,0,3,1089,151,193
"25807",26806,35144,0,0,3,1122,151,194
"25808",26807,35145,0,0,3,1089,151,195
"25809",26808,35146,0,0,3,1089,151,196
"25810",26809,35147,0,0,3,1122,151,197
"25811",26810,35148,0,0.00826446280991736,3,1089,151,198
"25812",26811,35149,0,0,3.5,1089,151,199
"25813",26812,35150,0,0,3.5,1122,151,200
"25814",26813,35151,0,0,3.5,1089,151,201
"25815",26814,35152,0,0,3.5,1089,151,202
"25816",26815,35153,0,0,3.5,1122,151,203
"25817",26816,35154,0,0,3.5,1089,151,204
"25818",26817,35155,0,0,3.5,1089,151,205
"25819",26818,35156,0,0,3.5,1122,151,206
"25820",26819,35157,0,0,3,1089,151,207
"25821",26820,35158,0,0.00367309458218549,3,1089,151,208
"25822",26821,35159,0,0.00089126559714795,3,1122,151,209
"25823",26825,35192,0,0,2.5,1122,152,9
"25824",26826,35193,0,0,2.5,1122,152,10
"25825",26827,35194,0,0,2.5,1156,152,11
"25826",26828,35195,0,0,2.5,1122,152,12
"25827",26829,35196,0,0,2.5,1122,152,13
"25828",26830,35197,0,0,2.5,1156,152,14
"25829",26831,35198,0,0,2.5,1122,152,15
"25830",26832,35199,0,0,2.5,1122,152,16
"25831",26833,35200,0,0,2.5,1156,152,17
"25832",26834,35201,0,0,2.5,1122,152,18
"25833",26835,35202,0,0,2.5,1122,152,19
"25834",26836,35203,0,0,2.5,1156,152,20
"25835",26837,35204,0,0,2.5,1122,152,21
"25836",26838,35205,0,0,2.5,1122,152,22
"25837",26839,35206,0,0,2.5,1156,152,23
"25838",26840,35207,0,0,2.5,1122,152,24
"25839",26841,35208,0,0,2.5,1122,152,25
"25840",26842,35209,0,0,2.5,1156,152,26
"25841",26843,35210,0,0,2,1122,152,27
"25842",26844,35211,0,0,2,1122,152,28
"25843",26845,35212,0,0,2,1156,152,29
"25844",26846,35213,0,0,3,1122,152,30
"25845",26847,35214,0.0383244206773619,0,3,1122,152,31
"25846",26848,35215,0.236159169550173,0.0224913494809689,3,1156,152,32
"25847",26849,35216,0.425133689839572,0.189839572192513,3,1122,152,33
"25848",26850,35217,0.807486631016043,0.5650623885918,1,1122,152,34
"25849",26851,35218,0.069204152249135,0.027681660899654,3,1156,152,35
"25850",26852,35219,0.0311942959001783,0.0053475935828877,3,1122,152,36
"25851",26853,35220,0.00089126559714795,0,3.5,1122,152,37
"25852",26854,35221,0,0,3.5,1156,152,38
"25853",26855,35222,0,0,3.5,1122,152,39
"25854",26856,35223,0,0,3.5,1122,152,40
"25855",26857,35224,0,0,3.5,1156,152,41
"25856",26858,35225,0,0,3,1122,152,42
"25857",26859,35226,0,0,2.5,1122,152,43
"25858",26860,35227,0,0,2.5,1156,152,44
"25859",26861,35228,0,0,2,1122,152,45
"25860",26862,35229,0,0,2,1122,152,46
"25861",26863,35230,0,0,2,1156,152,47
"25862",26864,35231,0,0,2,1122,152,48
"25863",26865,35232,0,0,2.5,1122,152,49
"25864",26866,35233,0,0,3,1156,152,50
"25865",26867,35234,0.0089126559714795,0.0017825311942959,3.5,1122,152,51
"25866",26868,35235,0,0,3.5,1122,152,52
"25867",26869,35236,0,0,3.5,1156,152,53
"25868",26870,35237,0,0,3.5,1122,152,54
"25869",26871,35238,0.00445632798573975,0.00089126559714795,3.5,1122,152,55
"25870",26872,35239,0.00259515570934256,0,3.5,1156,152,56
"25871",26873,35240,0.0196078431372549,0.0053475935828877,3.5,1122,152,57
"25872",26874,35241,0,0,3.5,1122,152,58
"25873",26875,35242,0,0,3.5,1156,152,59
"25874",26876,35243,0,0,3.5,1122,152,60
"25875",26877,35244,0,0,3.5,1122,152,61
"25876",26878,35245,0,0,3.5,1156,152,62
"25877",26879,35246,0,0,3.5,1122,152,63
"25878",26880,35247,0,0,3.5,1122,152,64
"25879",26881,35248,0,0,3.5,1156,152,65
"25880",26882,35249,0,0,3.5,1122,152,66
"25881",26883,35250,0,0,3.5,1122,152,67
"25882",26884,35251,0.000865051903114187,0,3.5,1156,152,68
"25883",26885,35252,0.0053475935828877,0,3.5,1122,152,69
"25884",26886,35253,0.0071301247771836,0.0017825311942959,3.5,1122,152,70
"25885",26887,35254,0,0,3.5,1156,152,71
"25886",26888,35255,0,0,3.5,1122,152,72
"25887",26889,35256,0,0,3.5,1122,152,73
"25888",26890,35257,0,0,3.5,1156,152,74
"25889",26891,35258,0.00089126559714795,0.00089126559714795,3.5,1122,152,75
"25890",26892,35259,0,0,3.5,1122,152,76
"25891",26893,35260,0,0,3.5,1156,152,77
"25892",26894,35261,0,0,3.5,1122,152,78
"25893",26895,35262,0,0,3.5,1122,152,79
"25894",26896,35263,0,0,3.5,1156,152,80
"25895",26897,35264,0.17825311942959,0.122103386809269,3.5,1122,152,81
"25896",26898,35265,0.0276292335115865,0.0071301247771836,3.5,1122,152,82
"25897",26899,35266,0,0,3.5,1156,152,83
"25898",26900,35267,0,0,3.5,1122,152,84
"25899",26901,35268,0,0,3.5,1122,152,85
"25900",26902,35269,0,0,3.5,1156,152,86
"25901",26903,35270,0,0,3.5,1122,152,87
"25902",26904,35271,0,0,3.5,1122,152,88
"25903",26905,35272,0,0,3.5,1156,152,89
"25904",26906,35273,0,0,3.5,1122,152,90
"25905",26907,35274,0,0,3.5,1122,152,91
"25906",26908,35275,0,0,3.5,1156,152,92
"25907",26909,35276,0,0,3.5,1122,152,93
"25908",26910,35277,0,0,3.5,1122,152,94
"25909",26911,35278,0,0,3.5,1156,152,95
"25910",26912,35279,0,0,3.5,1122,152,96
"25911",26913,35280,0,0,3.5,1122,152,97
"25912",26914,35281,0,0,3.5,1156,152,98
"25913",26915,35282,0,0,3.5,1122,152,99
"25914",26916,35283,0,0,3.5,1122,152,100
"25915",26917,35284,0,0,3.5,1156,152,101
"25916",26918,35285,0,0,3.5,1122,152,102
"25917",26919,35286,0,0,3.5,1122,152,103
"25918",26920,35287,0.0320069204152249,0.0354671280276817,3.5,1156,152,104
"25919",26921,35288,0.0035650623885918,0.00623885918003565,3.5,1122,152,105
"25920",26922,35289,0,0,3.5,1122,152,106
"25921",26923,35290,0,0,3.5,1156,152,107
"25922",26924,35291,0,0.00089126559714795,3.5,1122,152,108
"25923",26925,35292,0,0,3.5,1122,152,109
"25924",26926,35293,0,0,3.5,1156,152,110
"25925",26927,35294,0,0,3.5,1122,152,111
"25926",26928,35295,0,0,3.5,1122,152,112
"25927",26929,35296,0,0,3.5,1156,152,113
"25928",26930,35297,0,0,3.5,1122,152,114
"25929",26931,35298,0,0,3.5,1122,152,115
"25930",26932,35299,0,0,3.5,1156,152,116
"25931",26933,35300,0,0,3.5,1122,152,117
"25932",26934,35301,0,0,3.5,1122,152,118
"25933",26935,35302,0,0,3.5,1156,152,119
"25934",26936,35303,0,0,3.5,1122,152,120
"25935",26937,35304,0,0,3.5,1122,152,121
"25936",26938,35305,0,0,3.5,1156,152,122
"25937",26939,35306,0,0,3.5,1122,152,123
"25938",26940,35307,0,0,3.5,1122,152,124
"25939",26941,35308,0,0,3.5,1156,152,125
"25940",26942,35309,0,0,3.5,1122,152,126
"25941",26943,35310,0,0,3.5,1122,152,127
"25942",26944,35311,0,0,3.5,1156,152,128
"25943",26945,35312,0,0,3.5,1122,152,129
"25944",26946,35313,0,0,3.5,1122,152,130
"25945",26947,35314,0,0,3.5,1156,152,131
"25946",26948,35315,0,0,3.5,1122,152,132
"25947",26949,35316,0.0294117647058824,0.0347593582887701,3.5,1122,152,133
"25948",26950,35317,0.346020761245675,0.426470588235294,1,1156,152,134
"25949",26951,35318,0.905525846702317,0.927807486631016,1,1122,152,135
"25950",26952,35319,0.413547237076649,0.492869875222816,1,1122,152,136
"25951",26953,35320,0.00173010380622837,0.00259515570934256,3.5,1156,152,137
"25952",26954,35321,0.0035650623885918,0.0053475935828877,3.5,1122,152,138
"25953",26955,35322,0.0151515151515152,0.00802139037433155,3.5,1122,152,139
"25954",26956,35323,0,0,3.5,1156,152,140
"25955",26957,35324,0.00089126559714795,0,3.5,1122,152,141
"25956",26958,35325,0,0,3.5,1122,152,142
"25957",26959,35326,0,0,3.5,1156,152,143
"25958",26960,35327,0.0089126559714795,0.00267379679144385,3.5,1122,152,144
"25959",26961,35328,0.00089126559714795,0.00089126559714795,3.5,1122,152,145
"25960",26962,35329,0,0,3.5,1156,152,146
"25961",26963,35330,0,0,3.5,1122,152,147
"25962",26964,35331,0,0,3.5,1122,152,148
"25963",26965,35332,0,0,3.5,1156,152,149
"25964",26966,35333,0,0,3.5,1122,152,150
"25965",26967,35334,0,0,3.5,1122,152,151
"25966",26968,35335,0,0,3.5,1156,152,152
"25967",26969,35336,0,0,3.5,1122,152,153
"25968",26970,35337,0.00089126559714795,0,3.5,1122,152,154
"25969",26971,35338,0,0,3.5,1156,152,155
"25970",26972,35339,0,0,3.5,1122,152,156
"25971",26973,35340,0,0,3.5,1122,152,157
"25972",26974,35341,0,0,3.5,1156,152,158
"25973",26975,35342,0.00089126559714795,0.00089126559714795,3.5,1122,152,159
"25974",26976,35343,0,0,3.5,1122,152,160
"25975",26977,35344,0.00605536332179931,0.000865051903114187,3.5,1156,152,161
"25976",26978,35345,0,0.00089126559714795,3.5,1122,152,162
"25977",26979,35346,0,0,3.5,1122,152,163
"25978",26980,35347,0,0,3.5,1156,152,164
"25979",26981,35348,0,0,3.5,1122,152,165
"25980",26982,35349,0,0,3.5,1122,152,166
"25981",26983,35350,0,0,3.5,1156,152,167
"25982",26984,35351,0,0,3.5,1122,152,168
"25983",26985,35352,0,0,3.5,1122,152,169
"25984",26986,35353,0,0,3.5,1156,152,170
"25985",26987,35354,0,0.00089126559714795,3,1122,152,171
"25986",26988,35355,0,0.00089126559714795,3,1122,152,172
"25987",26989,35356,0,0,3.5,1156,152,173
"25988",26990,35357,0.00267379679144385,0,3.5,1122,152,174
"25989",26991,35358,0,0,3.5,1122,152,175
"25990",26992,35359,0,0,3.5,1156,152,176
"25991",26993,35360,0,0.00089126559714795,3.5,1122,152,177
"25992",26994,35361,0,0,3.5,1122,152,178
"25993",26995,35362,0,0,3.5,1156,152,179
"25994",26996,35363,0,0,3,1122,152,180
"25995",26997,35364,0,0.00089126559714795,3,1122,152,181
"25996",26998,35365,0,0,3,1156,152,182
"25997",26999,35366,0,0,3,1122,152,183
"25998",27000,35367,0,0.00089126559714795,3,1122,152,184
"25999",27001,35368,0,0,3.5,1156,152,185
"26000",27002,35369,0,0.0017825311942959,3,1122,152,186
"26001",27003,35370,0,0.00089126559714795,3,1122,152,187
"26002",27004,35371,0,0,3.5,1156,152,188
"26003",27005,35372,0,0,3.5,1122,152,189
"26004",27006,35373,0,0,3.5,1122,152,190
"26005",27007,35374,0.00173010380622837,0.00173010380622837,3,1156,152,191
"26006",27008,35375,0,0,3.5,1122,152,192
"26007",27009,35376,0,0,3,1122,152,193
"26008",27010,35377,0,0,3,1156,152,194
"26009",27011,35378,0,0,3,1122,152,195
"26010",27012,35379,0,0,3,1122,152,196
"26011",27013,35380,0,0,3,1156,152,197
"26012",27014,35381,0,0,3,1122,152,198
"26013",27015,35382,0,0,3,1122,152,199
"26014",27016,35383,0,0,3.5,1156,152,200
"26015",27017,35384,0,0,3,1122,152,201
"26016",27018,35385,0,0,3,1122,152,202
"26017",27019,35386,0,0,3.5,1156,152,203
"26018",27020,35387,0,0,3,1122,152,204
"26019",27021,35388,0,0,3.5,1122,152,205
"26020",27022,35389,0,0,3,1156,152,206
"26021",27023,35390,0,0.00089126559714795,3,1122,152,207
"26022",27024,35391,0,0,3,1122,152,208
"26023",27025,35392,0,0.000865051903114187,3,1156,152,209
"26024",27029,35425,0,0,2.5,1089,153,9
"26025",27030,35426,0,0,2.5,1089,153,10
"26026",27031,35427,0,0,2.5,1122,153,11
"26027",27032,35428,0,0,2.5,1089,153,12
"26028",27033,35429,0,0,2.5,1089,153,13
"26029",27034,35430,0,0,2.5,1122,153,14
"26030",27035,35431,0,0,2.5,1089,153,15
"26031",27036,35432,0,0,2.5,1089,153,16
"26032",27037,35433,0,0,2.5,1122,153,17
"26033",27038,35434,0,0,2.5,1089,153,18
"26034",27039,35435,0,0,2.5,1089,153,19
"26035",27040,35436,0,0,2.5,1122,153,20
"26036",27041,35437,0,0,2.5,1089,153,21
"26037",27042,35438,0,0,2.5,1089,153,22
"26038",27043,35439,0,0,2.5,1122,153,23
"26039",27044,35440,0,0,2.5,1089,153,24
"26040",27045,35441,0,0,2.5,1089,153,25
"26041",27046,35442,0,0,2.5,1122,153,26
"26042",27047,35443,0,0,2,1089,153,27
"26043",27048,35444,0,0,2,1089,153,28
"26044",27049,35445,0.00089126559714795,0,2,1122,153,29
"26045",27050,35446,0,0,3,1089,153,30
"26046",27051,35447,0.0128558310376492,0,3,1089,153,31
"26047",27052,35448,0.0392156862745098,0.00802139037433155,3,1122,153,32
"26048",27053,35449,0.191000918273646,0.169880624426079,3,1089,153,33
"26049",27054,35450,0.808080808080808,0.578512396694215,1,1089,153,34
"26050",27055,35451,0.675579322638146,0.250445632798574,3,1122,153,35
"26051",27056,35452,0.0560146923783287,0.0174471992653811,2,1089,153,36
"26052",27057,35453,0,0,3.5,1089,153,37
"26053",27058,35454,0,0,3.5,1122,153,38
"26054",27059,35455,0,0,3.5,1089,153,39
"26055",27060,35456,0,0,3.5,1089,153,40
"26056",27061,35457,0,0,3.5,1122,153,41
"26057",27062,35458,0,0,3,1089,153,42
"26058",27063,35459,0,0,3.5,1089,153,43
"26059",27064,35460,0,0,3,1122,153,44
"26060",27065,35461,0,0,3,1089,153,45
"26061",27066,35462,0,0,2,1089,153,46
"26062",27067,35463,0,0,2,1122,153,47
"26063",27068,35464,0,0,2,1089,153,48
"26064",27069,35465,0,0,2,1089,153,49
"26065",27070,35466,0,0,3,1122,153,50
"26066",27071,35467,0,0,3.5,1089,153,51
"26067",27072,35468,0,0,3.5,1089,153,52
"26068",27073,35469,0.0035650623885918,0,3.5,1122,153,53
"26069",27074,35470,0.00642791551882461,0,3.5,1089,153,54
"26070",27075,35471,0,0,3.5,1089,153,55
"26071",27076,35472,0,0,3.5,1122,153,56
"26072",27077,35473,0,0,3.5,1089,153,57
"26073",27078,35474,0,0,3.5,1089,153,58
"26074",27079,35475,0,0,3.5,1122,153,59
"26075",27080,35476,0,0,3.5,1089,153,60
"26076",27081,35477,0,0,3.5,1089,153,61
"26077",27082,35478,0,0,3.5,1122,153,62
"26078",27083,35479,0,0,3.5,1089,153,63
"26079",27084,35480,0,0,3.5,1089,153,64
"26080",27085,35481,0,0,3.5,1122,153,65
"26081",27086,35482,0,0,3.5,1089,153,66
"26082",27087,35483,0,0,3.5,1089,153,67
"26083",27088,35484,0,0,3.5,1122,153,68
"26084",27089,35485,0.000918273645546373,0,3.5,1089,153,69
"26085",27090,35486,0,0,3.5,1089,153,70
"26086",27091,35487,0,0,3.5,1122,153,71
"26087",27092,35488,0,0,3.5,1089,153,72
"26088",27093,35489,0,0,3.5,1089,153,73
"26089",27094,35490,0.0748663101604278,0.0445632798573975,3.5,1122,153,74
"26090",27095,35491,0.0275482093663912,0.0266299357208448,3.5,1089,153,75
"26091",27096,35492,0.000918273645546373,0,3.5,1089,153,76
"26092",27097,35493,0,0,3.5,1122,153,77
"26093",27098,35494,0,0,3.5,1089,153,78
"26094",27099,35495,0,0,3.5,1089,153,79
"26095",27100,35496,0,0,3.5,1122,153,80
"26096",27101,35497,0,0,3.5,1089,153,81
"26097",27102,35498,0,0,3.5,1089,153,82
"26098",27103,35499,0,0,3.5,1122,153,83
"26099",27104,35500,0,0,3.5,1089,153,84
"26100",27105,35501,0,0,3.5,1089,153,85
"26101",27106,35502,0,0,3.5,1122,153,86
"26102",27107,35503,0,0,3.5,1089,153,87
"26103",27108,35504,0,0,3.5,1089,153,88
"26104",27109,35505,0,0,3.5,1122,153,89
"26105",27110,35506,0,0,3.5,1089,153,90
"26106",27111,35507,0,0,3.5,1089,153,91
"26107",27112,35508,0,0,3.5,1122,153,92
"26108",27113,35509,0,0,3.5,1089,153,93
"26109",27114,35510,0,0,3.5,1089,153,94
"26110",27115,35511,0,0,3.5,1122,153,95
"26111",27116,35512,0,0,3.5,1089,153,96
"26112",27117,35513,0,0,3.5,1089,153,97
"26113",27118,35514,0,0,3.5,1122,153,98
"26114",27119,35515,0,0,3.5,1089,153,99
"26115",27120,35516,0,0,3.5,1089,153,100
"26116",27121,35517,0,0,3.5,1122,153,101
"26117",27122,35518,0,0,3.5,1089,153,102
"26118",27123,35519,0,0,3.5,1089,153,103
"26119",27124,35520,0.0089126559714795,0.0115864527629234,3.5,1122,153,104
"26120",27125,35521,0,0.00367309458218549,3.5,1089,153,105
"26121",27126,35522,0.00275482093663912,0.00183654729109275,3.5,1089,153,106
"26122",27127,35523,0,0,3.5,1122,153,107
"26123",27128,35524,0,0,3.5,1089,153,108
"26124",27129,35525,0,0,3.5,1089,153,109
"26125",27130,35526,0,0,3.5,1122,153,110
"26126",27131,35527,0,0,3.5,1089,153,111
"26127",27132,35528,0,0,3.5,1089,153,112
"26128",27133,35529,0,0,3.5,1122,153,113
"26129",27134,35530,0.000918273645546373,0,3.5,1089,153,114
"26130",27135,35531,0,0,3.5,1089,153,115
"26131",27136,35532,0,0,3.5,1122,153,116
"26132",27137,35533,0,0,3.5,1089,153,117
"26133",27138,35534,0,0,3.5,1089,153,118
"26134",27139,35535,0,0,3.5,1122,153,119
"26135",27140,35536,0,0,3.5,1089,153,120
"26136",27141,35537,0,0,3.5,1089,153,121
"26137",27142,35538,0,0,3.5,1122,153,122
"26138",27143,35539,0,0,3.5,1089,153,123
"26139",27144,35540,0,0,3.5,1089,153,124
"26140",27145,35541,0,0,3.5,1122,153,125
"26141",27146,35542,0,0,3.5,1089,153,126
"26142",27147,35543,0,0,3.5,1089,153,127
"26143",27148,35544,0,0,3.5,1122,153,128
"26144",27149,35545,0,0,3.5,1089,153,129
"26145",27150,35546,0,0,3.5,1089,153,130
"26146",27151,35547,0,0,3.5,1122,153,131
"26147",27152,35548,0,0,3.5,1089,153,132
"26148",27153,35549,0.014692378328742,0.0192837465564738,3.5,1089,153,133
"26149",27154,35550,0.46969696969697,0.571301247771836,1,1122,153,134
"26150",27155,35551,0.929292929292929,0.982552800734619,1.5,1089,153,135
"26151",27156,35552,0.539026629935721,0.534435261707989,1,1089,153,136
"26152",27157,35553,0.0454545454545455,0.017825311942959,3.5,1122,153,137
"26153",27158,35554,0.00183654729109275,0.000918273645546373,3.5,1089,153,138
"26154",27159,35555,0.00275482093663912,0.00642791551882461,3.5,1089,153,139
"26155",27160,35556,0,0,3.5,1122,153,140
"26156",27161,35557,0.00275482093663912,0,3.5,1089,153,141
